match_id,date,home_team,away_team,tournament_phase,day_of_week,time_slot,city,broadcaster,past_viewership_avg_millions,viewership_tv_millions,viewership_digital_millions,total_viewership_millions,marquee_match,rivalry_match,weather_rain,ad_inventory_price_lakhs
IPL2018-02577,11-04-2018,Punjab Kings,Kolkata Knight Riders,League,Wednesday,Late,Hyderabad,Star Sports,4.85,4.14,5.52,9.66,0,0,0,45.13
IPL2018-02578,02-05-2018,Chennai Super Kings,Lucknow Super Giants,League,Wednesday,Prime,Chandigarh,Star Sports,9.19,8.97,10.34,19.31,0,0,0,129.64
IPL2018-02579,04-05-2018,Kolkata Knight Riders,Delhi Capitals,League,Friday,Prime,Lucknow,JioCinema,8.86,8.45,9.29,17.74,0,0,0,116.28
IPL2018-02580,30-06-2018,Gujarat Titans,Punjab Kings,Semi-Final,Saturday,Prime,Bengaluru,DD Sports,12.07,11.87,13.14,25.01,0,0,0,238.02
IPL2018-02581,22-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Sunday,Afternoon,Jaipur,DD Sports,3.05,2.94,3.32,6.26,0,0,0,26.42
IPL2018-02582,01-04-2018,Punjab Kings,Delhi Capitals,League,Sunday,Afternoon,Chennai,DD Sports,3.46,3.21,2.55,5.76,0,0,0,27.91
IPL2018-02583,05-04-2018,Punjab Kings,Royal Challengers Bangalore,League,Thursday,Late,Mumbai,DD Sports,6.46,5.69,7.01,12.7,0,0,0,49.38
IPL2018-02584,07-04-2018,Chennai Super Kings,Mumbai Indians,League,Saturday,Afternoon,Mumbai,DD Sports,4.62,4.72,4.14,8.86,1,1,0,44.56
IPL2018-02585,04-04-2018,Lucknow Super Giants,Sunrisers Hyderabad,League,Wednesday,Afternoon,Ahmedabad,JioCinema,2.4,3.74,1.26,5,0,0,0,25.12
IPL2018-02586,07-06-2018,Chennai Super Kings,Lucknow Super Giants,League,Thursday,Prime,Mumbai,DD Sports,7.93,8.21,7.94,16.15,0,0,0,127.65
IPL2018-02587,03-05-2018,Sunrisers Hyderabad,Chennai Super Kings,League,Thursday,Late,Jaipur,DD Sports,5.92,4.97,7.38,12.35,0,0,0,60.31
IPL2018-02588,28-04-2018,Mumbai Indians,Rajasthan Royals,League,Saturday,Prime,Mumbai,DD Sports,9.54,8.43,9.82,18.25,0,0,0,150.54
IPL2018-02589,29-03-2018,Delhi Capitals,Rajasthan Royals,League,Thursday,Afternoon,Delhi,Star Sports,2.53,2.88,3.41,6.29,0,0,0,29.72
IPL2018-02590,04-05-2018,Rajasthan Royals,Delhi Capitals,League,Friday,Prime,Jaipur,Star Sports,9.83,9.62,10.12,19.74,0,0,0,125.38
IPL2018-02591,17-05-2018,Punjab Kings,Chennai Super Kings,League,Thursday,Afternoon,Lucknow,JioCinema,0.82,1.96,1.07,3.03,0,0,0,15.35
IPL2018-02592,11-04-2018,Delhi Capitals,Rajasthan Royals,League,Wednesday,Prime,Bengaluru,DD Sports,9.56,9.38,9.87,19.25,0,0,0,156.87
IPL2018-02593,05-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Thursday,Prime,Ahmedabad,JioCinema,9.36,9.28,9.78,19.06,0,0,0,127.92
IPL2018-02594,31-05-2018,Rajasthan Royals,Lucknow Super Giants,League,Thursday,Late,Bengaluru,Star Sports,5.26,4.98,6.04,11.02,0,0,0,42.27
IPL2018-02595,03-04-2018,Delhi Capitals,Punjab Kings,League,Tuesday,Late,Jaipur,JioCinema,4.27,3.47,6.32,9.79,0,0,0,39.85
IPL2018-02596,01-04-2018,Gujarat Titans,Lucknow Super Giants,League,Sunday,Late,Ahmedabad,JioCinema,6.16,5.41,6.73,12.14,0,0,0,57.56
IPL2018-02597,30-03-2018,Mumbai Indians,Lucknow Super Giants,Qualifier,Friday,Afternoon,Ahmedabad,DD Sports,2.95,3.36,2.53,5.89,0,0,0,30.41
IPL2018-02598,14-04-2018,Chennai Super Kings,Delhi Capitals,League,Saturday,Prime,Ahmedabad,JioCinema,8.75,8.58,8.99,17.57,0,0,0,127.14
IPL2018-02599,22-04-2018,Punjab Kings,Chennai Super Kings,League,Sunday,Afternoon,Hyderabad,JioCinema,3.37,3.81,2.48,6.29,0,0,0,32.51
IPL2018-02600,12-05-2018,Sunrisers Hyderabad,Rajasthan Royals,League,Saturday,Afternoon,Bengaluru,DD Sports,2.14,2.96,2.19,5.15,0,0,0,22.11
IPL2018-02601,29-04-2018,Kolkata Knight Riders,Punjab Kings,League,Sunday,Prime,Bengaluru,JioCinema,8.18,7.92,9.82,17.74,0,0,0,110.62
IPL2018-02602,29-04-2018,Lucknow Super Giants,Chennai Super Kings,League,Sunday,Prime,Chandigarh,Star Sports,9.64,8.88,8.59,17.47,0,0,0,140.3
IPL2018-02603,23-05-2018,Kolkata Knight Riders,Rajasthan Royals,League,Wednesday,Afternoon,Lucknow,Star Sports,3.07,3.69,3.12,6.81,0,0,0,34.62
IPL2018-02604,30-03-2018,Chennai Super Kings,Rajasthan Royals,League,Friday,Late,Jaipur,DD Sports,5.92,4.7,6.17,10.87,0,0,0,46.91
IPL2018-02605,24-03-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Saturday,Late,Mumbai,DD Sports,7.46,6.723062381,8.763657424,15.49,1,0,1,69.6
IPL2018-02606,30-04-2018,Mumbai Indians,Chennai Super Kings,League,Monday,Afternoon,Ahmedabad,DD Sports,4,3.29,4.99,8.28,1,0,0,37.92
IPL2018-02607,13-04-2018,Sunrisers Hyderabad,Punjab Kings,League,Friday,Prime,Kolkata,DD Sports,8.99,9.2,8.61,17.81,0,0,0,116.41
IPL2018-02608,12-05-2018,Delhi Capitals,Gujarat Titans,Semi-Final,Saturday,Afternoon,Lucknow,JioCinema,3.69,3.82,4.08,7.9,0,0,0,47.13
IPL2018-02609,15-04-2018,Delhi Capitals,Lucknow Super Giants,Eliminator,Sunday,Late,Chandigarh,Star Sports,7.06,5.58,8.18,13.76,0,0,0,67.28
IPL2018-02610,04-04-2018,Punjab Kings,Sunrisers Hyderabad,League,Wednesday,Late,Mumbai,JioCinema,5.01,4.157928215,6.127706764,10.29,0,0,1,47.52
IPL2018-02611,01-05-2018,Delhi Capitals,Chennai Super Kings,League,Tuesday,Afternoon,Hyderabad,JioCinema,2.48,2.391036236,2.975918892,5.37,0,0,1,25.12
IPL2018-02612,18-04-2018,Gujarat Titans,Lucknow Super Giants,League,Wednesday,Prime,Ahmedabad,Star Sports,8.7,8.43,9.33,17.76,0,0,0,147.34
IPL2018-02613,15-04-2018,Delhi Capitals,Lucknow Super Giants,League,Sunday,Prime,Chennai,DD Sports,9.29,8.1,9.65,17.75,0,0,0,122.75
IPL2018-02614,11-07-2018,Kolkata Knight Riders,Lucknow Super Giants,League,Wednesday,Afternoon,Chandigarh,JioCinema,2.39,2.06,3.8,5.86,0,0,0,24.17
IPL2018-02615,20-05-2018,Sunrisers Hyderabad,Delhi Capitals,League,Sunday,Late,Hyderabad,DD Sports,6.79,5.65,6.9,12.55,0,0,0,61.38
IPL2018-02616,05-05-2018,Sunrisers Hyderabad,Gujarat Titans,League,Saturday,Late,Chennai,DD Sports,4.59,5.26,5.38,10.64,0,0,0,41.07
IPL2018-02617,19-04-2018,Punjab Kings,Lucknow Super Giants,League,Thursday,Prime,Chandigarh,JioCinema,7.16,7.97,7.23,15.2,0,0,0,100.31
IPL2018-02618,17-04-2018,Royal Challengers Bangalore,Gujarat Titans,League,Tuesday,Afternoon,Kolkata,DD Sports,2.83,3.28,2.7,5.98,0,0,0,26.33
IPL2018-02619,10-04-2018,Mumbai Indians,Chennai Super Kings,League,Tuesday,Prime,Ahmedabad,DD Sports,13.82,12.46,13.15,25.61,1,0,0,182.13
IPL2018-02620,21-04-2018,Gujarat Titans,Chennai Super Kings,League,Saturday,Prime,Ahmedabad,JioCinema,8.65,9.21,9.83,19.04,0,0,0,158.61
IPL2018-02621,06-04-2018,Lucknow Super Giants,Royal Challengers Bangalore,League,Friday,Prime,Chandigarh,JioCinema,8.82,8.62,9.04,17.66,0,0,0,127.96
IPL2018-02622,27-03-2018,Rajasthan Royals,Kolkata Knight Riders,League,Tuesday,Late,Ahmedabad,DD Sports,5.69,5.52,5.55,11.07,0,0,0,51.94
IPL2018-02623,15-04-2018,Chennai Super Kings,Royal Challengers Bangalore,League,Sunday,Late,Mumbai,DD Sports,9.09,6.478728547,11.2456943,17.72,1,0,1,64.91
IPL2018-02624,23-04-2018,Rajasthan Royals,Lucknow Super Giants,Eliminator,Monday,Prime,Bengaluru,DD Sports,10.69,10.81,11.08,21.89,0,0,0,188.01
IPL2018-02625,12-05-2018,Sunrisers Hyderabad,Gujarat Titans,League,Saturday,Prime,Hyderabad,DD Sports,9.67,8.47,9.96,18.43,0,0,0,138.02
IPL2018-02626,01-04-2018,Sunrisers Hyderabad,Punjab Kings,Eliminator,Sunday,Afternoon,Delhi,Star Sports,2.26,3.3,2.8,6.1,0,0,0,30.89
IPL2018-02627,17-04-2018,Lucknow Super Giants,Gujarat Titans,League,Tuesday,Late,Mumbai,DD Sports,5.22,4.48,5.29,9.77,0,0,0,41.38
IPL2018-02628,29-04-2018,Lucknow Super Giants,Royal Challengers Bangalore,League,Sunday,Prime,Lucknow,Star Sports,9.5,9.11,9.48,18.59,0,0,0,153.96
IPL2018-02629,28-04-2018,Lucknow Super Giants,Delhi Capitals,Eliminator,Saturday,Late,Jaipur,Star Sports,5.34,6.4,5.81,12.21,0,0,0,68.73
IPL2018-02630,05-06-2018,Chennai Super Kings,Lucknow Super Giants,Qualifier,Tuesday,Prime,Chennai,Star Sports,11,9.71,11.69,21.4,0,0,0,167.94
IPL2018-02631,10-04-2018,Gujarat Titans,Mumbai Indians,Semi-Final,Tuesday,Late,Ahmedabad,Star Sports,7.59,7.61,7.27,14.88,0,0,0,78.31
IPL2018-02632,31-03-2018,Sunrisers Hyderabad,Delhi Capitals,League,Saturday,Prime,Chandigarh,DD Sports,8.46,8.02,9.07,17.09,0,0,0,126.87
IPL2018-02633,18-04-2018,Kolkata Knight Riders,Gujarat Titans,League,Wednesday,Late,Mumbai,JioCinema,7.35,5.1,7.77,12.87,0,0,0,49.44
IPL2018-02634,11-04-2018,Delhi Capitals,Mumbai Indians,League,Wednesday,Prime,Bengaluru,Star Sports,8.05,8.4,7.89,16.29,0,0,0,105.11
IPL2018-02635,08-04-2018,Punjab Kings,Lucknow Super Giants,Semi-Final,Sunday,Late,Lucknow,Star Sports,6.54,7.26,6.14,13.4,0,0,0,75.91
IPL2018-02636,06-04-2018,Lucknow Super Giants,Kolkata Knight Riders,Eliminator,Friday,Prime,Jaipur,DD Sports,9.64,11.35,9.12,20.47,0,0,0,204.76
IPL2018-02637,23-04-2018,Punjab Kings,Chennai Super Kings,League,Monday,Late,Jaipur,DD Sports,6.88,5.86,7.49,13.35,0,0,0,57.2
IPL2018-02638,03-04-2018,Mumbai Indians,Gujarat Titans,League,Tuesday,Prime,Chennai,JioCinema,9.41,8.42,9.75,18.17,0,0,0,133.35
IPL2018-02639,05-05-2018,Mumbai Indians,Royal Challengers Bangalore,League,Saturday,Prime,Kolkata,DD Sports,9.75,8.63,8.72,17.35,0,1,0,136.93
IPL2018-02640,03-05-2018,Royal Challengers Bangalore,Kolkata Knight Riders,Semi-Final,Thursday,Late,Jaipur,DD Sports,8.15,7.76,8.88,16.64,0,0,0,80.61
IPL2018-02641,25-04-2018,Mumbai Indians,Sunrisers Hyderabad,League,Wednesday,Late,Kolkata,Star Sports,4.6,5.03,5.64,10.67,0,0,0,46.62
IPL2018-02642,30-03-2018,Mumbai Indians,Lucknow Super Giants,League,Friday,Late,Hyderabad,JioCinema,5.5,5.51,5.92,11.43,0,0,0,55.7
IPL2018-02643,22-04-2018,Punjab Kings,Rajasthan Royals,Eliminator,Sunday,Afternoon,Bengaluru,DD Sports,4.04,3.66,3.52,7.18,0,0,0,41.12
IPL2018-02644,14-05-2018,Sunrisers Hyderabad,Lucknow Super Giants,Semi-Final,Monday,Late,Bengaluru,DD Sports,6.69,6.45,7.7,14.15,0,0,0,67.96
IPL2018-02645,07-05-2018,Delhi Capitals,Mumbai Indians,League,Monday,Late,Bengaluru,JioCinema,5.53,4.69,6.12,10.81,0,0,0,52.96
IPL2018-02646,02-05-2018,Sunrisers Hyderabad,Royal Challengers Bangalore,League,Wednesday,Prime,Delhi,DD Sports,10.26,9.42,11.96,21.38,0,0,0,156.85
IPL2018-02647,16-04-2018,Rajasthan Royals,Royal Challengers Bangalore,League,Monday,Late,Hyderabad,DD Sports,5.26,5.2,5.85,11.05,0,0,0,43.49
IPL2018-02648,15-04-2018,Punjab Kings,Rajasthan Royals,League,Sunday,Late,Chennai,Star Sports,4.36,4.24,5.31,9.55,0,0,0,46.68
IPL2018-02649,20-05-2018,Mumbai Indians,Rajasthan Royals,League,Sunday,Late,Delhi,DD Sports,4.88,4.63,5.7,10.33,0,0,0,47.72
IPL2018-02650,23-04-2018,Sunrisers Hyderabad,Mumbai Indians,League,Monday,Late,Mumbai,DD Sports,5.78,4.89,7.38,12.27,0,0,0,51
IPL2018-02651,23-04-2018,Delhi Capitals,Punjab Kings,League,Monday,Prime,Ahmedabad,Star Sports,8.93,8.18,9.62,17.8,0,0,0,121.87
IPL2018-02652,01-08-2018,Royal Challengers Bangalore,Punjab Kings,League,Wednesday,Afternoon,Lucknow,DD Sports,3.69,4.03,2.43,6.46,0,0,0,25.5
IPL2018-02653,10-04-2018,Kolkata Knight Riders,Sunrisers Hyderabad,Final,Tuesday,Afternoon,Ahmedabad,DD Sports,10.37,10.7,11.09,21.79,1,0,0,131
IPL2018-02654,19-03-2018,Sunrisers Hyderabad,Mumbai Indians,League,Monday,Late,Mumbai,JioCinema,7.5,5.78,7.61,13.39,0,0,0,53.67
IPL2018-02655,12-04-2018,Royal Challengers Bangalore,Sunrisers Hyderabad,Qualifier,Thursday,Late,Ahmedabad,JioCinema,7.83,6.7,7.4,14.1,0,0,0,68.62
IPL2018-02656,14-04-2018,Gujarat Titans,Chennai Super Kings,Semi-Final,Saturday,Afternoon,Jaipur,Star Sports,3.84,3.79,4.17,7.96,0,0,0,40.33
IPL2018-02657,22-04-2018,Sunrisers Hyderabad,Lucknow Super Giants,League,Sunday,Afternoon,Kolkata,JioCinema,2.21,2.82,2.23,5.05,0,0,0,25.27
IPL2018-02658,28-04-2018,Kolkata Knight Riders,Delhi Capitals,Semi-Final,Saturday,Afternoon,Jaipur,DD Sports,4.84,4.95,3.88,8.83,0,0,0,50.19
IPL2018-02659,20-03-2018,Delhi Capitals,Punjab Kings,League,Tuesday,Late,Ahmedabad,DD Sports,4.97,4.31,5.24,9.55,0,0,0,39.1
IPL2018-02660,29-04-2018,Gujarat Titans,Mumbai Indians,League,Sunday,Prime,Ahmedabad,JioCinema,8.02,7.76,8.33,16.09,0,0,0,109.55
IPL2018-02661,15-04-2018,Delhi Capitals,Kolkata Knight Riders,League,Sunday,Prime,Delhi,Star Sports,8.88,9.02,10.07,19.09,0,0,0,143.9
IPL2018-02662,11-04-2018,Mumbai Indians,Lucknow Super Giants,League,Wednesday,Afternoon,Lucknow,JioCinema,3.03,2.5,3.11,5.61,0,0,0,23.08
IPL2018-02663,23-03-2018,Delhi Capitals,Kolkata Knight Riders,League,Friday,Prime,Lucknow,DD Sports,8.89,8.04,9.95,17.99,0,0,0,115.79
IPL2018-02664,29-05-2018,Punjab Kings,Mumbai Indians,League,Tuesday,Prime,Chennai,Star Sports,7.72,7.9,7.56,15.46,0,0,0,98.3
IPL2018-02665,08-04-2018,Gujarat Titans,Delhi Capitals,League,Sunday,Late,Ahmedabad,Star Sports,6.25,4.55,8.19,12.74,0,0,0,46.9
IPL2018-02666,03-05-2018,Mumbai Indians,Punjab Kings,League,Thursday,Afternoon,Chennai,JioCinema,2.33,2.49,2.25,4.74,0,0,0,20.01
IPL2018-02667,01-04-2018,Mumbai Indians,Rajasthan Royals,League,Sunday,Afternoon,Mumbai,Star Sports,2.67,3.24,3.61,6.85,0,0,0,32.99
IPL2018-02668,23-04-2018,Rajasthan Royals,Gujarat Titans,League,Monday,Prime,Chandigarh,DD Sports,9.97,9.51,9.15,18.66,0,0,0,127.26
IPL2018-02669,11-04-2018,Rajasthan Royals,Gujarat Titans,League,Wednesday,Late,Delhi,Star Sports,6.02,5.8,6.08,11.88,0,0,0,56.12
IPL2018-02670,02-05-2018,Delhi Capitals,Gujarat Titans,League,Wednesday,Afternoon,Lucknow,Star Sports,3.36,2.42,4.18,6.6,0,0,0,27.91
IPL2018-02671,10-04-2018,Kolkata Knight Riders,Rajasthan Royals,Qualifier,Tuesday,Late,Jaipur,DD Sports,7.04,5.76,7.71,13.47,0,0,0,78.31
IPL2018-02672,01-04-2018,Punjab Kings,Kolkata Knight Riders,League,Sunday,Prime,Kolkata,DD Sports,9.6,8.4,9.83,18.23,0,0,0,120.24
IPL2018-02673,16-04-2018,Punjab Kings,Lucknow Super Giants,League,Monday,Prime,Chandigarh,DD Sports,8.76,5.919963892,9.925663317,15.85,0,0,1,101.32
IPL2018-02674,15-04-2018,Chennai Super Kings,Punjab Kings,Eliminator,Sunday,Afternoon,Jaipur,Star Sports,2.69,3.62,2.43,6.05,0,0,0,32.81
IPL2018-02675,22-04-2018,Punjab Kings,Rajasthan Royals,League,Sunday,Prime,Delhi,JioCinema,10.4,9.19,10.38,19.57,0,0,0,130.6
IPL2018-02676,11-05-2018,Punjab Kings,Rajasthan Royals,League,Friday,Afternoon,Ahmedabad,JioCinema,2.72,2.76,2.7,5.46,0,0,0,24.47
IPL2018-02677,29-03-2018,Chennai Super Kings,Kolkata Knight Riders,Semi-Final,Thursday,Afternoon,Chennai,Star Sports,3.66,3.91,2.99,6.9,0,0,0,35.41
IPL2018-02678,09-05-2018,Lucknow Super Giants,Gujarat Titans,League,Wednesday,Afternoon,Delhi,JioCinema,2.81,3.22,2.4,5.62,0,0,0,25.75
IPL2018-02679,27-03-2018,Sunrisers Hyderabad,Lucknow Super Giants,Qualifier,Tuesday,Afternoon,Jaipur,JioCinema,4.32,3.66,4.7,8.36,0,0,0,45.69
IPL2018-02680,01-05-2018,Punjab Kings,Mumbai Indians,League,Tuesday,Afternoon,Hyderabad,Star Sports,1.78,1.84,2.61,4.45,0,0,0,18.67
IPL2018-02681,02-05-2018,Punjab Kings,Sunrisers Hyderabad,League,Wednesday,Afternoon,Jaipur,Star Sports,2.8,2.42,2.61,5.03,0,0,0,19.16
IPL2018-02682,07-04-2018,Chennai Super Kings,Kolkata Knight Riders,League,Saturday,Late,Chandigarh,Star Sports,5.23,3.8,5.77,9.57,0,0,0,39.67
IPL2018-02683,02-04-2018,Chennai Super Kings,Sunrisers Hyderabad,League,Monday,Afternoon,Hyderabad,DD Sports,3.28,3.24,2.85,6.09,0,0,0,23.6
IPL2018-02684,01-04-2018,Punjab Kings,Chennai Super Kings,Qualifier,Sunday,Late,Hyderabad,JioCinema,6.41,6.31,6.57,12.88,0,0,0,67.56
IPL2018-02685,18-04-2018,Royal Challengers Bangalore,Gujarat Titans,League,Wednesday,Afternoon,Jaipur,Star Sports,2.69,2.81,2.95,5.76,0,0,0,27.85
IPL2018-02686,04-05-2018,Gujarat Titans,Punjab Kings,League,Friday,Prime,Hyderabad,Star Sports,8.52,7.94,8.75,16.69,0,0,0,106.84
IPL2018-02687,13-04-2018,Punjab Kings,Mumbai Indians,League,Friday,Prime,Hyderabad,DD Sports,8.73,8.33,8.67,17,0,0,0,110.93
IPL2018-02688,19-03-2018,Mumbai Indians,Chennai Super Kings,League,Monday,Late,Delhi,DD Sports,6.63,7.62,6.13,13.75,1,0,0,60.81
IPL2018-02689,06-04-2018,Gujarat Titans,Kolkata Knight Riders,League,Friday,Prime,Mumbai,DD Sports,9.49,8.36,9.75,18.11,0,0,0,121.41
IPL2018-02690,05-04-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Thursday,Prime,Bengaluru,JioCinema,13.01,12.2,14.36,26.56,1,0,0,183.36
IPL2018-02691,28-04-2018,Mumbai Indians,Gujarat Titans,Semi-Final,Saturday,Late,Chandigarh,Star Sports,7.49,6.34,8.7,15.04,0,0,0,69.93
IPL2018-02692,29-04-2018,Punjab Kings,Gujarat Titans,League,Sunday,Late,Kolkata,DD Sports,6.69,6.1,6.67,12.77,0,0,0,50.83
IPL2018-02693,19-04-2018,Sunrisers Hyderabad,Gujarat Titans,League,Thursday,Late,Bengaluru,DD Sports,5.61,5.35,5.26,10.61,0,0,0,45.06
IPL2018-02694,09-05-2018,Mumbai Indians,Chennai Super Kings,League,Wednesday,Late,Jaipur,DD Sports,8.5,6.75,9.32,16.07,1,0,0,74.12
IPL2018-02695,12-05-2018,Rajasthan Royals,Mumbai Indians,League,Saturday,Prime,Chennai,JioCinema,9.28,8.91,9.94,18.85,0,0,0,141.75
IPL2018-02696,07-04-2018,Kolkata Knight Riders,Gujarat Titans,League,Saturday,Late,Jaipur,JioCinema,6.3,5.36,7.21,12.57,0,0,0,48.24
IPL2018-02697,01-04-2018,Rajasthan Royals,Gujarat Titans,League,Sunday,Prime,Lucknow,DD Sports,9.38,7.91,10.53,18.44,0,0,0,147.13
IPL2018-02698,14-04-2018,Sunrisers Hyderabad,Delhi Capitals,League,Saturday,Prime,Delhi,DD Sports,9.25,9.94,9.55,19.49,0,0,0,143.53
IPL2018-02699,19-04-2018,Kolkata Knight Riders,Chennai Super Kings,League,Thursday,Afternoon,Chennai,JioCinema,3.32,3.99,1.59,5.58,0,0,0,25.59
IPL2018-02700,06-04-2018,Royal Challengers Bangalore,Delhi Capitals,League,Friday,Afternoon,Mumbai,Star Sports,3.15,2.79,2.78,5.57,0,0,0,24.6
IPL2018-02701,20-08-2018,Chennai Super Kings,Gujarat Titans,Eliminator,Monday,Afternoon,Mumbai,DD Sports,2.73,2.51,2.86,5.37,0,0,0,30.24
IPL2018-02702,26-05-2018,Sunrisers Hyderabad,Rajasthan Royals,League,Saturday,Late,Hyderabad,DD Sports,6.29,5.46,7.8,13.26,0,0,0,50.88
IPL2018-02703,04-04-2018,Punjab Kings,Gujarat Titans,League,Wednesday,Afternoon,Kolkata,DD Sports,3.76,3.15,2.78,5.93,0,0,0,29.19
IPL2018-02704,29-03-2018,Royal Challengers Bangalore,Gujarat Titans,League,Thursday,Late,Ahmedabad,JioCinema,5.9,3.997149133,7.586417356,11.58,0,0,1,42.92
IPL2018-02705,03-04-2018,Sunrisers Hyderabad,Mumbai Indians,Final,Tuesday,Late,Hyderabad,Star Sports,20.27,18.27,22.01,40.28,1,0,0,192.22
IPL2018-02706,12-05-2018,Mumbai Indians,Royal Challengers Bangalore,League,Saturday,Late,Kolkata,DD Sports,6.01,5.04,7.19,12.23,0,1,0,56.38
IPL2018-02707,13-05-2018,Gujarat Titans,Delhi Capitals,League,Sunday,Prime,Kolkata,DD Sports,8.94,8.32,9.14,17.46,0,0,0,109.88
IPL2018-02708,27-05-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Sunday,Late,Ahmedabad,DD Sports,7.99,7.67,8.21,15.88,1,0,0,63.11
IPL2018-02709,01-04-2018,Rajasthan Royals,Punjab Kings,League,Sunday,Afternoon,Hyderabad,Star Sports,4.14,4.01,4.45,8.46,0,0,0,35.83
IPL2018-02710,28-04-2018,Kolkata Knight Riders,Mumbai Indians,League,Saturday,Prime,Delhi,Star Sports,12.9,11.2,13.61,24.81,1,0,0,171.27
IPL2018-02711,02-04-2018,Chennai Super Kings,Mumbai Indians,League,Monday,Late,Ahmedabad,Star Sports,8.36,7.53,9.87,17.4,1,1,0,69.71
IPL2018-02712,05-06-2018,Lucknow Super Giants,Gujarat Titans,Eliminator,Tuesday,Prime,Bengaluru,DD Sports,10.37,9.79,10.56,20.35,0,0,0,159.49
IPL2018-02713,01-04-2018,Gujarat Titans,Mumbai Indians,League,Sunday,Late,Kolkata,JioCinema,5.39,5.05,5.04,10.09,0,0,0,46.65
IPL2018-02714,27-03-2018,Sunrisers Hyderabad,Gujarat Titans,League,Tuesday,Prime,Jaipur,DD Sports,9.3,8.214607648,10.55153458,18.77,0,0,1,142.12
IPL2018-02715,29-03-2018,Lucknow Super Giants,Royal Challengers Bangalore,Semi-Final,Thursday,Afternoon,Kolkata,DD Sports,3.84,3.082813378,3.58991712,6.67,0,0,1,38.02
IPL2018-02716,16-04-2018,Punjab Kings,Mumbai Indians,League,Monday,Late,Chennai,DD Sports,4.97,4.525926645,6.202938175,10.73,0,0,1,51.39
IPL2018-02717,03-05-2018,Rajasthan Royals,Mumbai Indians,League,Thursday,Afternoon,Ahmedabad,DD Sports,2.37,3.19,1.86,5.05,0,0,0,21.95
IPL2018-02718,01-05-2018,Kolkata Knight Riders,Royal Challengers Bangalore,League,Tuesday,Afternoon,Hyderabad,Star Sports,1.63,3.32,1.31,4.63,0,0,0,20.69
IPL2018-02719,29-03-2018,Rajasthan Royals,Sunrisers Hyderabad,League,Thursday,Prime,Hyderabad,DD Sports,10.99,10.15,12.02,22.17,0,0,0,168.59
IPL2018-02720,08-04-2018,Punjab Kings,Rajasthan Royals,League,Sunday,Prime,Chandigarh,JioCinema,9.85,8.57,10.9,19.47,0,0,0,152.29
IPL2018-02721,06-04-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Friday,Late,Kolkata,Star Sports,7.62,7.05,8.24,15.29,1,0,0,70.33
IPL2018-02722,28-03-2018,Mumbai Indians,Lucknow Super Giants,League,Wednesday,Afternoon,Chennai,DD Sports,3.64,2.99,2,4.99,0,0,0,19.46
IPL2018-02723,06-04-2018,Kolkata Knight Riders,Delhi Capitals,League,Friday,Afternoon,Mumbai,Star Sports,2.32,2.79,2.1,4.89,0,0,0,23.68
IPL2018-02724,25-05-2018,Sunrisers Hyderabad,Chennai Super Kings,League,Friday,Prime,Ahmedabad,DD Sports,10.52,9.74,11.21,20.95,0,0,0,140.36
IPL2018-02725,26-03-2018,Lucknow Super Giants,Royal Challengers Bangalore,League,Monday,Afternoon,Hyderabad,DD Sports,2.63,3.1,2.98,6.08,0,0,0,25.46
IPL2018-02726,21-04-2018,Chennai Super Kings,Punjab Kings,League,Saturday,Late,Chennai,Star Sports,6.11,5.58,6.2,11.78,0,0,0,56.72
IPL2018-02727,26-05-2018,Gujarat Titans,Punjab Kings,League,Saturday,Prime,Mumbai,JioCinema,8.48,7.6,9.18,16.78,0,0,0,122.89
IPL2018-02728,24-05-2018,Lucknow Super Giants,Mumbai Indians,League,Thursday,Late,Chennai,Star Sports,4.44,4.45,5.41,9.86,0,0,0,48.17
IPL2018-02729,07-06-2018,Lucknow Super Giants,Chennai Super Kings,League,Thursday,Prime,Hyderabad,DD Sports,8.4,7.27,8.94,16.21,0,0,0,116.59
IPL2018-02730,23-04-2018,Mumbai Indians,Chennai Super Kings,League,Monday,Late,Chennai,Star Sports,7.79,7.21,7.7,14.91,1,0,0,56.98
IPL2018-02731,27-04-2018,Rajasthan Royals,Chennai Super Kings,League,Friday,Late,Delhi,DD Sports,3.85,3.38,4.99,8.37,0,0,0,38.79
IPL2018-02732,06-04-2018,Royal Challengers Bangalore,Chennai Super Kings,League,Friday,Late,Jaipur,Star Sports,9.19,8.53,9.51,18.04,1,0,0,89.77
IPL2018-02733,26-03-2018,Gujarat Titans,Chennai Super Kings,League,Monday,Prime,Lucknow,DD Sports,10.47,9.19,10.88,20.07,0,0,0,162.92
IPL2018-02734,13-04-2018,Kolkata Knight Riders,Sunrisers Hyderabad,Qualifier,Friday,Late,Ahmedabad,JioCinema,6.77,6.53,7.38,13.91,0,0,0,67.89
IPL2018-02735,17-05-2018,Sunrisers Hyderabad,Lucknow Super Giants,Semi-Final,Thursday,Afternoon,Hyderabad,DD Sports,4.32,4.8,4.26,9.06,0,0,0,46.29
